last_name,first_name,party,state,filing_year,link
Patronis,Jimmy,R,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067098.pdf
Paul,Rand,R,KY,2025,https://efdsearch.senate.gov/search/view/annual/41174a3d-8d1e-458f-9f6b-f7d6ee174095/
Pelosi,Nancy,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066169.pdf
Gluesenkamp Perez,Marie,D,WA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067183.pdf
Perry,Scott,R,PA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068827.pdf
Peters,Scott H.,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067117.pdf
Pettersen,Brittany,D,CO,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066108.pdf
Pfluger,August,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066262.pdf
Pingree,Chellie,D,ME,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066930.pdf
Plaskett,Stacey E.,D,VI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069175.pdf
Pocan,Mark,D,WI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066960.pdf
Pou,Nellie,D,NJ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067819.pdf
Pressley,Ayanna,D,MA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067354.pdf
Quigley,Mike,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221140.pdf
Ramirez,Delia C.,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066100.pdf
Randall,Emily,D,WA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066553.pdf
Raskin,Jamie,D,MD,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068086.pdf
Reschenthaler,Guy,R,PA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065963.pdf
Riley,Josh,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068019.pdf
Risch,James E.,R,ID,2025,https://efdsearch.senate.gov/search/view/annual/df7d01d2-e052-48dc-8e73-d2127bb0b2be/
Rivas,Luz M.,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067736.pdf
Rogers,Harold,R,KY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/9115593.pdf
Rogers,Mike D.,R,AL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221131.pdf
Rosen,Jacky,D,NV,2025,https://efdsearch.senate.gov/search/view/annual/2577a5e3-3487-4855-9bb0-2ba64f7c98f7/
Ross,Deborah K.,D,NC,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067035.pdf
Rounds,Mike,R,SD,2025,https://efdsearch.senate.gov/search/view/annual/11af92d3-b8b3-41c5-913b-1c04f6df8b17/
Rouzer,David,R,NC,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068240.pdf
Roy,Chip,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068654.pdf
Ruiz,Raul,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10070301.pdf
Rulli,Michael A.,R,OH,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068716.pdf
Rutherford,John H.,R,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066540.pdf
Ryan,Patrick,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067905.pdf
Salazar,Maria Elvira,R,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066968.pdf
Salinas,Andrea,D,OR,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068312.pdf
Scalise,Steve,R,LA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067107.pdf
Scanlon,Mary Gay,D,PA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067401.pdf
Schakowsky,Janice D.,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067235.pdf
Schatz,Brian,D,HI,2025,https://efdsearch.senate.gov/search/view/annual/3940df10-b601-40ba-ad98-539ed8d1ea69/
Schiff,Adam B.,D,CA,2025,https://efdsearch.senate.gov/search/view/annual/c5cbd8d8-c494-4c7c-b487-15adebdfe3c9/
Schmidt,Derek,R,KS,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066814.pdf
Schmitt,Eric,R,MO,2025,https://efdsearch.senate.gov/search/view/annual/d743fca3-015d-4358-8d6b-8db091141e1a/
Schneider,Bradley Scott,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065705.pdf
Scholten,Hillary J.,D,MI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066092.pdf
Schrier,Kim,D,WA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066345.pdf
Schweikert,David,R,AZ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068131.pdf
Scott,Austin,R,GA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068497.pdf
Scott,David,D,GA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068497.pdf
Scott,Rick,R,FL,2025,https://efdsearch.senate.gov/search/view/annual/394a3895-fad5-4242-92f2-3f01ad964358/
Scott,"Robert C. ""Bobby""",D,VA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068065.pdf
Self,Keith,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221149.pdf
Sessions,Pete,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068144.pdf
Sewell,Terri A.,D,AL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068080.pdf
Shaheen,Jeanne,D,NH,2025,https://efdsearch.senate.gov/search/view/annual/e8c30bfd-f0cc-4681-be74-cac5f5e8577f/
Sheehy,Tim,R,MT,2025,https://efdsearch.senate.gov/search/view/annual/de0b1ffb-c579-4721-871f-7a69c8c55d39/
Sherman,Brad,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221129.pdf
Sherrill,Mikie,D,NJ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067322.pdf
Shreve,Jefferson,R,IN,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067311.pdf
Simon,Lateefah,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068046.pdf
Simpson,Michael K.,R,ID,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068482.pdf
Slotkin,Elissa,D,MI,2025,https://efdsearch.senate.gov/search/view/annual/b77c404e-584c-45be-9a9d-5df5b7e4141a/
Smith,Adam,D,WA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066320.pdf
Smith,Adrian,R,NE,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067347.pdf
Smith,Christopher H.,R,NJ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069050.pdf
Smith,Jason,R,MO,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068122.pdf
Smucker,Lloyd,R,PA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067727.pdf
Sorensen,Eric,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068253.pdf
Soto,Darren,D,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067814.pdf
Spartz,Victoria,R,IN,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069033.pdf
Stansbury,Melanie A.,D,NM,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068255.pdf
Stanton,Greg,D,AZ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10070403.pdf
Stauber,Pete,R,MN,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068406.pdf
Stefanik,Elise M.,R,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/9115582.pdf
Steil,Bryan,R,WI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066871.pdf
Steube,W. Gregory,R,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065961.pdf
Stevens,Haley M.,D,MI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067296.pdf
Strong,Dale W.,R,AL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065891.pdf
Stutzman,Marlin A.,R,IN,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068262.pdf
Subramanyam,Suhas,D,VA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066635.pdf
Sullivan,Dan,R,AK,2025,https://efdsearch.senate.gov/search/view/annual/fc795f79-3e7d-4043-94b3-3ae8eff54463/
Suozzi,Thomas R.,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067516.pdf
Swalwell,Eric,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066827.pdf
Sykes,Emilia Strong,D,OH,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067735.pdf
Sanchez,Linda T.,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069010.pdf
Takano,Mark,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066773.pdf
Taylor,David J.,R,OH,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068099.pdf
Tenney,Claudia,R,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068134.pdf
Thanedar,Shri,D,MI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065892.pdf
Thompson,Bennie G.,D,MS,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068669.pdf
Thompson,Glenn,R,PA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067723.pdf
Thompson,Mike,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221141.pdf
Tiffany,Thomas P.,R,WI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10070363.pdf
Tillis,Thomas,R,NC,2025,https://efdsearch.senate.gov/search/view/annual/694ca41e-d422-4487-9d24-15ebab43930e/
Timmons,William R.,R,SC,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067714.pdf
Tlaib,Rashida,D,MI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065877.pdf
Tokuda,Jill N.,D,HI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067086.pdf
Tonko,Paul,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066425.pdf
Torres,Norma J.,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10065948.pdf
Torres,Ritchie,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069158.pdf
Trahan,Lori,D,MA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067124.pdf
Tran,Derek,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066135.pdf
Tuberville,Tommy,R,AL,2025,https://efdsearch.senate.gov/search/view/annual/ec0d2d29-4336-42b7-88af-2f07710b3196/
Turner,Michael R.,R,OH,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066268.pdf
Underwood,Lauren,D,IL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066450.pdf
Valadao,David G.,R,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067886.pdf
Van Drew,Jefferson,R,NJ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221142.pdf
Van Duyne,Beth,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10072107.pdf
Van Orden,Derrick,R,WI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067509.pdf
Vargas,Juan,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067866.pdf
Vasquez,Gabe,D,NM,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067133.pdf
Veasey,Marc A.,D,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066347.pdf
Velázquez,Nydia M.,D,NY,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066479.pdf
Vindman,Eugene Simon,D,VA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066129.pdf
Wagner,Ann,R,MO,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066516.pdf
Walberg,Tim,R,MI,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066050.pdf
Warner,Mark R.,D,VA,2025,https://efdsearch.senate.gov/search/view/annual/22abcaef-4e27-4274-9670-c432478d4652/
Wasserman Schultz,Debbie,D,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067328.pdf
Waters,Maxine,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068869.pdf
Coleman,Bonnie,D,NJ,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/8221125.pdf
Weber,Randy K. Sr.,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10071770.pdf
Webster,Daniel,R,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066385.pdf
Westerman,Bruce,R,AR,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066175.pdf
Whitehouse,Sheldon,D,RI,2025,https://efdsearch.senate.gov/search/view/annual/fc85ab38-07e9-452d-8416-91636fd3f7ee/
Whitesides,George,D,CA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10071852.pdf
Wicker,Roger F.,R,MS,2025,https://efdsearch.senate.gov/search/view/annual/a919c45f-7d96-4621-873d-76b52cec60ba/
Wied,Tony,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10066607.pdf
Williams,Nikema,D,GA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067344.pdf
Williams,Roger,R,TX,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067032.pdf
Wilson,Frederica S.,D,FL,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068913.pdf
Wilson,Joe,R,SC,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10067157.pdf
Wittman,Robert J.,R,VA,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066849.pdf
Womack,Steve,R,AR,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10068087.pdf
Wyden,Ron,D,OR,2025,https://efdsearch.senate.gov/search/view/annual/e521a678-d546-42d3-9817-9f238d49ea6d/
Yakym,Rudy,R,IN,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10066284.pdf
Zinke,Ryan K.,R,MT,2024,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2024/10069229.pdf
Adams,Alma S.,D,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077643.pdf
Aderholt,Robert B.,R,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078366.pdf
Aguilar,Pete,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076409.pdf
Alford,Mark,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076207.pdf
Allen,Rick W.,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074380.pdf
Alsobrooks,Angela D.,D,MD,2026,https://efdsearch.senate.gov/search/view/annual/bfbd49d0-5e32-4f06-9044-a034f48efd18/
Amo,Gabe,D,RI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076093.pdf
Amodei,Mark E.,R,NV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075736.pdf
Ansari,Yassamin,D,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078188.pdf
Arrington,Jodey C.,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078577.pdf
Auchincloss,Jake,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10073339.pdf
Babin,Brian,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076043.pdf
Bacon,Don,R,NE,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075432.pdf
Baird,James R.,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078375.pdf
Balderson,Troy,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075720.pdf
Baldwin,Tammy,D,WI,2026,https://efdsearch.senate.gov/search/view/annual/26e96ef6-eee0-41ec-a500-9dcd734e92c1/
Balint,Becca,D,VT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075825.pdf
Banks,Jim,R,IN,2026,https://efdsearch.senate.gov/search/view/annual/b12439ea-8513-4059-9ef3-a37326e7297c/
Barr,Andy,R,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074914.pdf
Barragan,Nanette Diaz,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078029.pdf
Barrasso,John,R,WY,2026,https://efdsearch.senate.gov/search/view/annual/1df9baca-d6f2-4de4-be9d-55027b3001df/
Barrett,Tom,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081387.pdf
Baumgartner,Michael,R,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075625.pdf
Bean,Aaron,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078008.pdf
Beatty,Joyce,D,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076774.pdf
Begich,Nicholas J.,R,AK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075994.pdf
Bell,Wesley,D,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077038.pdf
Bennet,Michael F.,D,CO,2026,https://efdsearch.senate.gov/search/view/annual/61c2ebe1-75dc-4689-b411-143a26a8c103/
Bentz,Cliff,R,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075533.pdf
Bera,Ami,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081578.pdf
Bergman,Jack,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076771.pdf
Beyer,Donald S.,D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075444.pdf
Bice,Stephanie I.,R,OK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077486.pdf
Biggs,Andy,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076619.pdf
Biggs,Sheri,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075607.pdf
Bilirakis,Gus M.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116162.pdf
Bishop,Sanford D.,D,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077628.pdf
Blackburn,Marsha,R,TN,2026,https://efdsearch.senate.gov/search/view/annual/b1c40a20-23b4-4dcb-ad3e-dfa8c0e00e71/
Blumenthal,Richard,D,CT,2026,https://efdsearch.senate.gov/search/view/paper/a5124b02-61d5-4ae4-8ba9-03c0a9de040e/
Blunt Rochester,Lisa,D,DE,2026,https://efdsearch.senate.gov/search/view/annual/a1efffdb-c810-48e4-ac20-08c77313fc71/
Bonamici,Suzanne,D,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074745.pdf
Booker,Cory A.,D,NJ,2026,https://efdsearch.senate.gov/search/view/annual/55f811f9-464f-4666-8560-f4bb7c06d284/
Boozman,John,R,AR,2026,https://efdsearch.senate.gov/search/view/annual/9301d6c7-6266-4211-abb6-3dad99b92cf6/
Bost,Mike,R,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076261.pdf
Boyle,Brendan F.,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081432.pdf
Brecheen,Josh,R,OK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077410.pdf
Bresnahan,Robert P.,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075331.pdf
Britt,Katie Boyd,R,AL,2026,https://efdsearch.senate.gov/search/view/annual/e94da42f-0f1b-416b-9af2-48034c5651b1/
Brown,Shontel M.,D,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078356.pdf
Brownley,Julia,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075256.pdf
Buchanan,Vern,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078132.pdf
Budd,Ted,R,NC,2026,https://efdsearch.senate.gov/search/view/annual/191f9640-6a2c-4534-a395-567467035bef/
Budzinski,Nikki,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077489.pdf
Burchett,Tim,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075225.pdf
Burlison,Eric,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074953.pdf
Bynum,Janelle S.,D,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075640.pdf
Calvert,Ken,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075757.pdf
Cammack,Kat,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081635.pdf
Cantwell,Maria,D,WA,2026,https://efdsearch.senate.gov/search/view/annual/46954eab-05b2-4f62-a794-5308f5331aa8/
Capito,Shelley Moore,R,WV,2026,https://efdsearch.senate.gov/search/view/annual/f9c92717-694d-4ba6-aa3d-f214b63fa783/
Carbajal,Salud O.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077955.pdf
Carey,Mike,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081577.pdf
Carson,André,D,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077495.pdf
Carter,"Earl L. ""Buddy""",R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076245.pdf
Carter,John R.,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077379.pdf
Carter,Troy A.,D,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116155.pdf
Casar,Greg,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076038.pdf
Case,Ed,D,HI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074497.pdf
Cassidy,Bill,R,LA,2026,https://efdsearch.senate.gov/search/view/annual/87cbe5f2-ea6d-470a-982b-684f92116e8f/
Casten,Sean,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076925.pdf
Castor,Kathy,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076959.pdf
Castro,Joaquin,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116275.pdf
Chu,Judy,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077247.pdf
Ciscomani,Juan,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075962.pdf
Cisneros,Gilbert Ray,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074952.pdf
Clark,Katherine M.,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075831.pdf
Clarke,Yvette D.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078658.pdf
Cleaver,Emanuel,D,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077708.pdf
Cline,Ben,R,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081459.pdf
Cloud,Michael,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077004.pdf
Clyburn,James E.,D,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076090.pdf
Clyde,Andrew S.,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077683.pdf
Cohen,Steve,D,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074620.pdf
Cole,Tom,R,OK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077471.pdf
Collins,Mike,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081384.pdf
Collins,Susan M.,R,ME,2026,https://efdsearch.senate.gov/search/view/annual/2cf70262-d7c1-42e3-b171-a9a81976d919/
Comer,James,R,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077651.pdf
Conaway,Herbert C.,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081464.pdf
Coons,Christopher A.,D,DE,2026,https://efdsearch.senate.gov/search/view/annual/1a0ba218-aebd-4e7c-a4b8-faa7b157a48a/
Cornyn,John,R,TX,2026,https://efdsearch.senate.gov/search/view/annual/4eb7b58b-17db-4883-86d0-5f39cc623c00/
Correa,J. Luis,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077252.pdf
Cortez Masto,Catherine,D,NV,2026,https://efdsearch.senate.gov/search/view/annual/aa714890-8d13-43b1-b78a-ce17103a8e4d/
Costa,Jim,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077120.pdf
Cotton,Tom,R,AR,2026,https://efdsearch.senate.gov/search/view/annual/4223f1f4-aeca-4d86-b7ef-47588e0e4575/
Courtney,Joe,D,CT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076814.pdf
Craig,Angie,D,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116157.pdf
Cramer,Kevin,R,ND,2026,https://efdsearch.senate.gov/search/view/annual/c7a06cfe-bf3f-4692-928a-f7507f42a539/
Crane,Elijah,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076777.pdf
Crank,Jeff,R,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077119.pdf
Crapo,Mike,R,ID,2026,https://efdsearch.senate.gov/search/view/annual/b6a7bfb2-71d6-4b67-b3bd-8b36f895655e/
