2,"Bridget Moreno Revocable Trust dated July 10, 2008",TrustGeneral Trust,Spouse,--,,
2.1,"KeyBank National Association(Westlake, Ohio)Type: Checking, Savings",Bank Deposit,Spouse,"$500,001 - $1,000,000",Interest,"$15,001 - $50,000"
2.2,"M Realty Group, LLCCompany: M Realty Group, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.2.1,"M6 Realty, LLCCompany: M6 Realty, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.2.1.1,"Commercial Real Estate Description: Building & Land (Middleburg Heights, OH) Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 50%.",Real EstateCommercial,Spouse,"$1,000,001 - $5,000,000",Rent/Royalties,"$100,001 - $1,000,000"
2.2.2,"M7 Realty, LLCCompany: M7 Realty, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.2.2.1,"Commercial Real EstateDescription: Empty land (Hudson, Ohio) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 10%.",Real EstateCommercial,Spouse,"$1,000,001 - $5,000,000",None,None (or less than $201)
2.2.3,"M20 Realty LLCCompany: M20 Realty LLC (Sunbury, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.2.3.1,"Unimproved LandDescription: Unimproved Land (Sunbury, Ohio) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 5%.",Real EstateUnimproved Land,Spouse,"$5,000,001 - $25,000,000",None,None (or less than $201)
2.3,"The Moreno Family, L.P.Company: The Moreno Family, L.P. (Westlake, Ohio) Description: Family Holding Company",Business EntityLimited Partnership (LP),Spouse,--,,
2.3.1,"Aguila Calva Properties, LLCCompany: Aguila Calva Properties, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.1.1,"Residential Real Estate Description: Washington D.C. Condo (Washington D.C, D.C.) Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$500,001 - $1,000,000",None,None (or less than $201)
2.3.2,"Butterfly Properties NYC, LLCCompany: Butterfly Properties NYC, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.2.1,"Eastchester, NY Single Family HomeDescription: Eastchester, NY Single Family Home (Eastchester, New York) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$1,000,001 - $5,000,000",None,None (or less than $201)
2.3.3,"Pangolin Properties, LLCCompany: Pangolin Properties, LLC (Westlake, Ohio) Description: Real Estate Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.3.1,"Dixon CA Single Family Home Description: Dixon CA Single Family Home (Dixon, California) Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$500,001 - $1,000,000",None,None (or less than $201)
2.3.4,"Kylo Properties LLCCompany: Kylo Properties LLC (Avon, Ohio) Description: Holding company for residential real estate investments",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.4.1,"Residential real estateDescription: Single family home (Avon, Ohio) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$1,000,001 - $5,000,000",Rent/Royalties,"$15,001 - $50,000"
2.3.5,"Kylo Properties Columbus LLCCompany: Kylo Properties Columbus LLC (Westerville, Ohio) Description: Real Estate Holding Company Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 1%.",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.5.1,"Single Family HomeDescription: Single Family Home (Westerville, Ohio) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$1,000,001 - $5,000,000",None,None (or less than $201)
2.3.6,"Aguila Calva Properties Ohio LLC Company: Aguila Calva Properties Ohio LLC (Westlake, Ohio) Description: Real Estate Holding Company Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 1%.",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.6.1,"Residential Real Estate Description: Single Family Home (Westlake, OH) Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$500,001 - $1,000,000",None,None (or less than $201)
2.3.7,"Live More LLCCompany: Live More LLC (Coconut Grove, Florida) Description: Real Estate Holding Company Filer comment:  Valuation reflects the total value of the asset. Filer's spouse owns 1%.",Business EntityLimited Liability Company (LLC),Spouse,--,,
2.3.7.1,"CondoDescription: Condo (Coconut Grove, Florida) Filer comment:  Valuation reflects the total value of the asset.  Filer's spouse owns 1%.",Real EstateResidential,Spouse,"$5,000,001 - $25,000,000",None,None (or less than $201)
