16.8,NLSIX - Neuberger Berman Long Short Fd Instl Cl,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
16.9,GOFXX - Federated Hermes Government Obligations Fund - Premier Shares,Mutual FundsMutual Fund,Self,"$50,001 - $100,000",Excepted Investment Fund,"$201 - $1,000"
16.10,ANGIX - Angel Oak Multi-Strategy Income Fd Inst Shs,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.11,APHFX - Artisan High Income Fund - Institutional Shares,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.12,CIMYX - Columbia Intermediate Duration Municipal Bond Fu,Mutual FundsMutual Fund,Self,"$50,001 - $100,000",Excepted Investment Fund,"$1,001 - $2,500"
16.13,DODEX - Dodge & Cox Emerging Markets Stock Fund,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.14,PAVE - Global X U.S. Infrastructure Development ETF,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",Excepted Investment Fund,"$201 - $1,000"
16.15,FPADX - Fidelity Emerging Markets Index FundFiler comment:  Sold for a loss in 2025,Mutual FundsMutual Fund,Self,"None (or less than $1,001)",Excepted Investment Fund,None (or less than $201)
16.16,EWJ - iShares MSCI Japan Index Fund,Mutual FundsExchange Traded Fund/Note,Self,"None (or less than $1,001)",Excepted Investment Fund,"$5,001 - $15,000"
16.17,MCYSX - Nyli Candriam Emerging Markets Equity Fund ClassFiler comment:  Sold for a loss in 2025,Mutual FundsMutual Fund,Self,"None (or less than $1,001)",Excepted Investment Fund,None (or less than $201)
16.18,MTBDX - Nyli Mackay Tax Free Bond Fund Class R6,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$1,001 - $2,500"
16.19,MMHEX - Nyli Mackay High Yield Muni Bond Fund Class R6,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.20,SBHVX - Segall Bryant & Hamill Small Cap Value Fund InstFiler comment:  Sold for a loss in 2025,Mutual FundsMutual Fund,Self,"None (or less than $1,001)",Excepted Investment Fund,None (or less than $201)
16.21,TFI - SPDR Nuveen Bloomberg Municipal Bond ETF,Mutual FundsExchange Traded Fund/Note,Self,"$15,001 - $50,000",Excepted Investment Fund,"$1,001 - $2,500"
16.22,VSIAX - Vanguard Small-Cap Value Index Fd AdmiralFiler comment:  Sold for a loss in 2025,Mutual FundsMutual Fund,Self,"None (or less than $1,001)",Excepted Investment Fund,None (or less than $201)
16.23,VWSUX - Vanguard Ultra-Short-Term Tax-Exempt Fund Admira,Mutual FundsMutual Fund,Self,"None (or less than $1,001)",Excepted Investment Fund,"$201 - $1,000"
16.24,MMCRX - Madison Mid Cap Fund - Mid Cap Fund Class R6,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
16.25,VSCNX - Vaughan Nelson Small Cap Value Fund - Class N,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$1,001 - $2,500"
16.26,GSIMX - Goldman Sachs GQG Partners International Opportunities Fund - Institutional Shares,Mutual FundsMutual Fund,Self,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
16.27,AVEM - Avantis Emerging Markets Equity ETF,Mutual FundsExchange Traded Fund/Note,Self,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
16.28,FXI - iShares China Large-Cap ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
16.29,CIPIX - CHAMPLAIN MID CAP FUND - Institutional Shares,Mutual FundsExchange Traded Fund/Note,Self,"None (or less than $1,001)",Excepted Investment Fund,"$2,501 - $5,000"
17,Fidelity Brokerage (UTMA) - Dependent #1,Brokerage/Managed Account,Child,--,,
17.1,AIEQ - AI Powered Equity ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
17.2,FDIVX - Fidelity Diversified International Fund,Mutual FundsMutual Fund,Child,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
17.3,QQQ - Invesco QQQ Trust,Mutual FundsExchange Traded Fund/Note,Child,"$50,001 - $100,000",Excepted Investment Fund,"$201 - $1,000"
17.4,IYR - iShares U.S. Real Estate ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
17.5,JEPI - JPMorgan Equity Premium Income ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
17.6,NVDA - NVIDIA Corporation,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
17.7,"WDAY - Workday, Inc.",Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
17.8,DIS - The Walt Disney Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
17.9,AAPL - Apple Inc. - Common Stock,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
17.10,VFH - Vanguard Financials ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
